frase_id,frase,multi_vote,majority_vote,agreement_rate,annotators,total_annotations,n_labels_multi
1106511,Ele era um rei.,"[""aparencia""]",aparencia,50.0,2,2,1
1106513,Ele foi filho de carpinteiro.,[],,0.0,2,0,0
1106518,Mas na vida ele foi doutor.,"[""identidade""]",identidade,50.0,2,1,1
1106891,Joia adorada namorada amante.,"[""identidade""]",identidade,100.0,2,2,1
1107076,Estoura essa champanhe que elas ficam louca.,"[""aparencia""]",aparencia,50.0,2,1,1
1107191,Que homem assim não é bom pra mulher..,"[""comportamentos""]",comportamentos,100.0,2,4,1
1107532,"Eles são bravos, são tão fortes,.","[""valores""]",valores,100.0,2,6,1
1107535,Eles são pura emoção.,"[""identidade""]",identidade,100.0,2,4,1
1107548,São sempre meninos cowboys.,"[""identidade""]",identidade,100.0,2,3,1
1107555,"Menina moça, loucamente apaixonada.","[""identidade""]",identidade,50.0,2,1,1
1107943,Eu sou um moça sincera.,"[""identidade""]",identidade,100.0,2,4,1
11081,Eu sei que o senhor é bonzinho.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,6,2
1109060,Ele melhor que eu.,"[""valores""]",valores,50.0,2,1,1
1109121,"homem objeto, quero ser um cara serio amarrar meu.","[""identidade""]",identidade,50.0,2,2,1
1109706,Só sei que ela é linda demais.,"[""aparencia""]",aparencia,50.0,2,2,1
1109709,Aquela menina misteriosa.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,4,2
1110099,As meninas ficam louca.,"[""comportamentos""]",comportamentos,100.0,2,2,1
111023,E pode acredita dj rennan é midia.,"[""identidade""]",identidade,50.0,2,1,1
1110292,"Ela tá solteira, ela não tem dono...","[""comportamentos""]",comportamentos,50.0,2,1,1
1110294,"Ela é muito top, essa mina é sensacional.","[""identidade""]",identidade,50.0,2,1,1
1110301,"Musa perfeita, ela incendeia.",[],,0.0,2,0,0
1110518,"Ela é exigente, só toma bebida quente,.","[""identidade""]",identidade,50.0,2,3,1
1110526,"O menina exigente, ela só toma destilado.","[""comportamentos""]",comportamentos,100.0,2,4,1
1111052,Era minha mulher feia torcendo a minha orelha.,"[""comportamentos""]",comportamentos,100.0,2,5,1
1111394,Adeus rainha mato-grossense.,"[""outros""]",outros,50.0,2,3,1
1111529,só que ela foi capaz do nosso rancho abandonar.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1111961,"A mulher que engravidasse, se não fosse ela casada,.","[""papel_social""]",papel_social,50.0,2,4,1
111201,"Boto tudo pra fudê,Senta firme (2x), ela ta louca ta xapada.","[""outros""]",outros,50.0,2,2,1
1112142,Vem me namorar e vem ser a minha menina mulher.,"[""papel_social""]",papel_social,100.0,2,3,1
1112157,"Ele é malhado, eu sou gordinho,.","[""aparencia""]",aparencia,100.0,2,6,1
1112159,"Eu sou gordinho, ele é malhado,.","[""aparencia""]",aparencia,50.0,2,1,1
111246,A Mãe pensa que ela é santa.,"[""identidade""]",identidade,50.0,2,2,1
111247,"O pai pensa que ela é moça, a.","[""papel_social""]",papel_social,50.0,2,2,1
111248,Vó pensa que ela é virgem.,"[""identidade""]",identidade,100.0,2,2,1
1112705,Pára de me olhar com esse jeitinho de mulher carente querendo beijinho.,"[""comportamentos""]",comportamentos,50.0,2,1,1
111280,"Essa mina é louca, louca.","[""identidade"", ""comportamentos""]",identidade,100.0,2,5,2
111310,"Corpo pega fogo, essa mina é louca.","[""comportamentos""]",comportamentos,100.0,2,4,1
111315,"Essa mina é louca, toda noite quer meter.","[""identidade"", ""comportamentos""]",identidade,100.0,2,4,2
1113808,A mulher honesta de um homem ruim.,"[""identidade"", ""valores""]",identidade,100.0,2,8,2
1113901,Eu nunca quis ter comigo uma mulher preferida.,"[""valores""]",valores,50.0,2,3,1
1114083,A menina mais querida que me dá inspiração.,"[""identidade""]",identidade,100.0,2,4,1
1114097,Menina bonita você não me ama.,"[""outros""]",outros,50.0,2,3,1
1114418,Porque um homem verdadeiro sabe caminhar.,"[""identidade""]",identidade,50.0,2,2,1
1114435,Na moça alegre que pedia pra me acompanhar.,"[""outros""]",outros,100.0,2,2,1
1114587,Eu era um bom moço caseiro e certinho.,"[""valores""]",valores,50.0,2,3,1
1114710,Eu nunca passei tão bem com farra e mulher bunita.,"[""comportamentos""]",comportamentos,100.0,2,3,1
1115116,Homem esperto é aquele que não trabalha.,"[""papel_social""]",papel_social,50.0,2,3,1
111515,Quando chega no baile ela é atração.,"[""identidade""]",identidade,50.0,2,4,1
111518,"Rá ela é terrível!
.","[""comportamentos""]",comportamentos,50.0,2,2,1
1115524,"eu so um rapaz solteiro,.","[""comportamentos""]",comportamentos,50.0,2,2,1
111560,"Ai que homem gostoso, vem que vem quero de novo.","[""aparencia""]",aparencia,50.0,2,1,1
1115636,"Um homem forte e guerreiro,.","[""identidade""]",identidade,50.0,2,1,1
1115640,"Me faça mais positivo, homem forte.",[],,0.0,2,0,0
1115839,"Só tem mulher bunita, só mulher sapeca.","[""aparencia""]",aparencia,50.0,2,1,1
111587,"Ai que homem gostoso, vem que vem quero de novo
.","[""aparencia""]",aparencia,50.0,2,1,1
1115918,"Ele fica sozinho, mas carrega no peito a certeza.","[""papel_social""]",papel_social,50.0,2,2,1
111606,"Ela é boa na moto, ela é boa na cama.","[""comportamentos""]",comportamentos,50.0,2,3,1
1116060,Mulher bonita e gostosa já peguei mais de mil.,"[""identidade"", ""aparencia""]",identidade,100.0,2,4,2
111610,"Ela é inteligente, ela é chapa quente, ela estoura os cofres.
.","[""identidade""]",identidade,100.0,2,4,1
111613,"O quê que um homem procura, é uma mina segura.","[""identidade""]",identidade,50.0,2,3,1
1116220,Minha mulher é parceira.,"[""valores""]",valores,100.0,2,4,1
1116401,Primeira vez que este homem forte e matuto.,"[""identidade""]",identidade,100.0,2,5,1
1116640,O gosto de uma família é ver a filha bem casada.,[],,0.0,2,0,0
1116794,Ela é minha lágrima mesmo sendo prazer.,[],,0.0,2,0,0
1116992,Pagando amor à mulher estranha.,"[""comportamentos""]",comportamentos,50.0,2,3,1
1117038,Sou um homem não sou mais menino.,"[""identidade""]",identidade,100.0,2,2,1
1117429,Se passo a noite no jogo ela não acha ruim.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1117695,Sabendo que ela é comprometida.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1117741,"Não tenho culpa, se você a moça crente.","[""identidade""]",identidade,100.0,2,6,1
1117819,Ela tem seus defeitos de mulher explosiva.,"[""comportamentos""]",comportamentos,100.0,2,3,1
1117908,Ela era quase criança.,"[""identidade""]",identidade,50.0,2,3,1
1118059,mulher feia.,"[""aparencia""]",aparencia,50.0,2,1,1
1118175,Ela é muito boa.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,7,2
1118176,Que ela é tranqueira e que 'nois' dois não entoa.,"[""identidade""]",identidade,50.0,2,4,1
1118178,Ela é muito boa (3x).,"[""outros""]",outros,50.0,2,1,1
1118184,Ela é casada e seu marido é 'brabo'.,"[""papel_social"", ""valores"", ""comportamentos""]",papel_social,100.0,2,6,3
1118193,Ela é muito boa (2x).,"[""aparencia""]",aparencia,50.0,2,3,1
1118203,Ela é muito boa(2x).,"[""identidade""]",identidade,50.0,2,2,1
1118325,Onde tem mulher baixinha tem relia e desaforo.,"[""aparencia""]",aparencia,50.0,2,1,1
1118328,"Amor de mulher usguenta, catinga, jaratataca.","[""outros""]",outros,50.0,2,1,1
1118699,conheci o namorado da minha filha caçula.,"[""identidade""]",identidade,100.0,2,4,1
1118950,"A tereza tá junto, ela é feliz e eu demais com ela.","[""comportamentos""]",comportamentos,50.0,2,1,1
1119039,Cheio de mulher bonita e as minhas modas cantando.,"[""aparencia""]",aparencia,100.0,2,4,1
1119601,Foi me mostrando a menina baladeira que cê é.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1119616,"Deixa ela dançar, deixa ela ser feliz.","[""comportamentos""]",comportamentos,50.0,2,1,1
1119617,Se alguém falar que ela é vulgar não sabe o que diz.,"[""comportamentos""]",comportamentos,100.0,2,3,1
1119679,Mas só a mulher goiana.,"[""identidade""]",identidade,100.0,2,2,1
1119681,"Mulher bonita e gostosa, já peguei mais de mil.","[""aparencia""]",aparencia,100.0,2,3,1
1119686,Mas descobri que ela não era comportada.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1119715,Ele é feijão com arroz.,"[""identidade""]",identidade,50.0,2,4,1
1119727,João já ta veiáco.,"[""identidade""]",identidade,50.0,2,1,1
1119879,Grande rei violeiro que hoje descansa em paz.,"[""identidade""]",identidade,50.0,2,1,1
1120401,"Santa me consola, me ajude a vender a viola pra salvar minha mãe querida..","[""identidade""]",identidade,50.0,2,2,1
1120477,Muita mulher bonita.,"[""aparencia""]",aparencia,100.0,2,3,1
1120730,"Porque ela é pistoleira,.","[""habilidades""]",habilidades,100.0,2,4,1
1120736,"Ela é ligeira,.","[""identidade""]",identidade,100.0,2,4,1
1121874,Ele é único e me diz.,"[""identidade""]",identidade,100.0,2,2,1
1121888,Wiski do bom e mulher bonita.,"[""aparencia""]",aparencia,100.0,2,3,1
1121895,Eu tô com ela porque ela é rica.,"[""outros""]",outros,50.0,2,3,1
1121906,"É muito feia, ela é uma traira, é o clone da lacraia,.","[""identidade""]",identidade,50.0,2,2,1
1122451,No meu ver a mulher é a dama.,"[""papel_social""]",papel_social,50.0,2,2,1
1122500,Fui um grande homem feliz ao seu lado.,"[""comportamentos""]",comportamentos,100.0,2,6,1
1122712,É que esse homem é fraco por um silicone.,"[""identidade""]",identidade,50.0,2,3,1
1122985,Ela é bonitinha.,"[""aparencia""]",aparencia,100.0,2,3,1
1122986,"Ela só tá magrela,.",[],,0.0,2,0,0
112300,"Hoje ele é profissional, jogador do seu time.","[""identidade""]",identidade,50.0,2,3,1
1123342,"Peguei loira e morena, mulher grande e pequena.","[""aparencia""]",aparencia,50.0,2,1,1
1123529,Essa mulher é fatal um terror.,"[""papel_social""]",papel_social,50.0,2,2,1
1123734,A mulher mais linda que eu conheci....,"[""aparencia""]",aparencia,100.0,2,2,1
1123903,"Não existe mulher feia, se for também não me importa.","[""valores""]",valores,50.0,2,1,1
1123981,Eu sou bilhete ela é a loteria.,"[""identidade""]",identidade,50.0,2,2,1
1124261,Ela é caolha tem unha encravada boca desdentada barriga dobrada tirando a camisa o peito bate no chão ela.,"[""aparencia""]",aparencia,50.0,2,1,1
1124395,"Brasil de mulher bonita mais igual aqui não há,.","[""identidade""]",identidade,50.0,2,4,1
1124508,Mais comigo ela foi malvada e me deixou no abandono.,"[""comportamentos""]",comportamentos,100.0,2,2,1
1124644,Eta mulher xucra.,"[""identidade""]",identidade,50.0,2,2,1
1124649,A mulher sertaneja.,[],,0.0,2,0,0
1124650,Na beleza ela é campeã.,"[""aparencia""]",aparencia,100.0,2,5,1
1125519,Senhora dona eu lhe dou meu coração.,"[""outros""]",outros,100.0,2,2,1
1125523,Senhora deusa da paixão.,"[""identidade""]",identidade,50.0,2,3,1
1125528,Senhora dona da paixão...,"[""identidade""]",identidade,50.0,2,3,1
1126524,Qual mulher sensacional - ponto e vírgula.,"[""identidade""]",identidade,100.0,2,5,1
1126571,Você quer ver ele contente ?.,"[""comportamentos""]",comportamentos,100.0,2,2,1
1126814,"Garota boa, está pra mim,.",[],,0.0,2,0,0
1127122,"Tem tanta garota roxa,.","[""aparencia""]",aparencia,100.0,2,3,1
1127177,A inconfidência de minas gerais..,"[""outros""]",outros,50.0,2,1,1
1127235,"Empreste a tua namorada tetéo,.","[""outros""]",outros,50.0,2,2,1
1127708,Ó que dama divinal!.,"[""aparencia""]",aparencia,50.0,2,3,1
1128109,"Sou moça decente,.","[""identidade""]",identidade,50.0,2,2,1
1128779,Ela foi culpada !.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1128787,"A princesa morena,.","[""aparencia""]",aparencia,100.0,2,2,1
112916,Ela é obra do divino.,"[""identidade""]",identidade,50.0,2,1,1
112929,Essa menina é sagaz.,"[""identidade""]",identidade,50.0,2,2,1
112948,"Menina imperfeita, que acaba sendo perfeita.","[""identidade""]",identidade,100.0,2,4,1
1130290,"Quando a mulher é boa,.","[""aparencia""]",aparencia,50.0,2,1,1
1130294,"Também quando ela é feia,.","[""aparencia""]",aparencia,100.0,2,2,1
1130508,E se ele não vem ligeiro / Nem cinzas vai.,[],,0.0,2,0,0
113063,"Agora só um rapaz sério, muito sério.","[""identidade""]",identidade,50.0,2,3,1
1130787,"O vovô sempre foi, um homem feliz,.","[""identidade""]",identidade,50.0,2,2,1
113082,"Essa mina é maneira, que brisa.","[""identidade""]",identidade,50.0,2,1,1
113084,"Ela fica quente, sensualiza daora.","[""aparencia"", ""habilidades""]",aparencia,100.0,2,6,2
113097,Ela é racional e curte um.,"[""identidade""]",identidade,50.0,2,2,1
113100,Anitta só que ela é mais gostosa.,"[""aparencia""]",aparencia,100.0,2,2,1
113114,"Mano, a mina tá mandada.","[""comportamentos""]",comportamentos,100.0,2,3,1
1131239,"no mis das vezes ela anda distante,.","[""comportamentos""]",comportamentos,50.0,2,1,1
1131263,Legião de homens negros como a noite.,"[""aparencia""]",aparencia,50.0,2,1,1
1131289,Musa libérrima audaz.,"[""identidade""]",identidade,50.0,2,2,1
1131293,A tribo dos homens nús.,"[""identidade""]",identidade,50.0,2,3,1
1131297,"Homens simples, fortes, bravos.","[""identidade""]",identidade,100.0,2,3,1
1131302,Viveram moças gentis.,"[""identidade""]",identidade,50.0,2,1,1
113144,E ela tava esquecida igual.,"[""identidade""]",identidade,100.0,2,2,1
1131508,ele vem seguro e vencendo estrada e muro.,"[""comportamentos""]",comportamentos,100.0,2,2,1
1131512,e ve que ele mesmo era.,"[""identidade""]",identidade,50.0,2,3,1
1131660,"São menina amarela, metade de gente.","[""outros""]",outros,50.0,2,2,1
1131661,"São menino safado, levado, insolente.","[""identidade""]",identidade,100.0,2,5,1
1132502,"Com tanta mulher boa,.","[""identidade""]",identidade,50.0,2,1,1
1133182,Se assustou com a moça linda.,"[""identidade""]",identidade,50.0,2,2,1
1133204,Que os homens tão loucos.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1133423,"Vem, meu menino vadio,.","[""comportamentos""]",comportamentos,100.0,2,3,1
1133504,"Todo dia ele faz diferente,.","[""habilidades""]",habilidades,50.0,2,1,1
1133815,Veja como ele está lindo.,"[""aparencia""]",aparencia,100.0,2,2,1
1134413,"Rainha negra da voz, mãe de todos nós....","[""identidade""]",identidade,50.0,2,5,1
1135725,"É juntinho que ele fica bom,.","[""comportamentos""]",comportamentos,100.0,2,3,1
1135963,Ele é dono do meu destino até o fim.,"[""identidade""]",identidade,50.0,2,1,1
1135994,"Oxum era rainha,.",[],,0.0,2,0,0
1136275,Ele estar nu..,"[""outros""]",outros,50.0,2,1,1
1136617,"Essa mulher é muito boa,.","[""habilidades""]",habilidades,50.0,2,3,1
1137085,"Esse menino é gay,.","[""identidade""]",identidade,50.0,2,1,1
1137089,"Um dia ele é gatinho,.","[""aparencia""]",aparencia,50.0,2,1,1
1137090,"No outro ele é gatão,.","[""aparencia""]",aparencia,100.0,2,2,1
1137180,"Que garota boa,.","[""identidade""]",identidade,50.0,2,1,1
1137314,És um senhor tão bonito.,"[""aparencia""]",aparencia,50.0,2,1,1
1137764,Bárbara é santa que me clareia (2x).,"[""valores""]",valores,50.0,2,2,1
1137774,Bárbara é santa que me clareia.,"[""identidade""]",identidade,50.0,2,2,1
1137784,Ela é a menina dos olhos de.,"[""identidade""]",identidade,100.0,2,2,1
1138058,Ele é casado e eu sou a outra na vida dele.,"[""identidade""]",identidade,50.0,2,2,1
1138060,Ele é casado e eu sou a outra que o mundo difama.,"[""identidade""]",identidade,50.0,2,1,1
1138247,"Meninos maus, mulheres nuas.","[""aparencia""]",aparencia,100.0,2,4,1
1138275,E ele é meu rapaz.,"[""identidade""]",identidade,50.0,2,1,1
1138639,"Homem comigo não vai,.","[""outros""]",outros,100.0,2,3,1
1138642,"Garota boa, é quem comanda a guarnição,.",[],,0.0,2,0,0
1139132,Ela é da bossa e o marido é um boçal!.,"[""comportamentos""]",comportamentos,100.0,2,4,1
1139152,"O homem pode ser careca,.","[""identidade"", ""aparencia""]",identidade,100.0,2,4,2
1139545,"Legiões de homens negros como a noite,.","[""aparencia""]",aparencia,50.0,2,2,1
1139568,"Musa libérrima, audaz!.",[],,0.0,2,0,0
1139572,A tribo dos homens nus....,"[""comportamentos""]",comportamentos,50.0,2,1,1
1139576,"Homens simples, fortes, bravos....","[""identidade""]",identidade,50.0,2,3,1
1139582,Viveram moças gentis....,"[""comportamentos""]",comportamentos,100.0,2,3,1
1139989,"Moças operárias, prostitutas meninas.","[""identidade""]",identidade,50.0,2,1,1
1139993,A mulher brasileira.,"[""identidade""]",identidade,100.0,2,3,1
1140208,Mulher mais adorada!.,"[""identidade""]",identidade,50.0,2,1,1
1140509,"Dorme, menino grande.","[""aparencia""]",aparencia,50.0,2,2,1
1140956,"Leopoldo é homem sossegado,.","[""identidade""]",identidade,50.0,2,2,1
114138,De um menino inocente e um homem de verdade.,"[""identidade"", ""papel_social""]",identidade,100.0,2,6,2
1141870,"Ele vem feliz, pois ele vem voltando.","[""comportamentos""]",comportamentos,50.0,2,1,1
1141912,"Sempre menina franzina, traquina.","[""identidade""]",identidade,50.0,2,2,1
1142006,"Tudo são trechos que escuto, vem dela, pois minha mãe é minha voz, como será que isso era?","[""identidade""]",identidade,50.0,2,2,1
1143372,"Olha a moça bonita vestida de branco,.","[""identidade""]",identidade,50.0,2,2,1
1143377,"E a moça bonita, desceu a ladeira,.","[""aparencia""]",aparencia,100.0,2,4,1
1143383,"A moça bonita enfeitou os cabelos,.","[""identidade""]",identidade,50.0,2,2,1
114353,"Eu sou pretinho, ela é loirinha, do olho azul.","[""identidade""]",identidade,50.0,2,2,1
1143618,"Ela nervosa, enfim,.","[""comportamentos""]",comportamentos,50.0,2,1,1
114390,"As dama faz gostoso, quer casar e pôr sufoco.","[""identidade""]",identidade,50.0,2,2,1
1144336,Mas o seu marido era rude e calado.,"[""identidade""]",identidade,50.0,2,3,1
1144776,"Ilumina, ilumina, ilumina, senhora divina, ilumina.","[""identidade""]",identidade,50.0,2,3,1
1145593,"Ele é sonho, é som, é sol, é cor, é vida.","[""identidade""]",identidade,100.0,2,5,1
1145792,Da mãe preta carinhosa.,"[""comportamentos""]",comportamentos,100.0,2,3,1
1146209,"Ela não quer ser vedete, não !.","[""identidade""]",identidade,50.0,2,1,1
1146348,A tecnologia trás a musa ideal.,"[""outros""]",outros,50.0,2,3,1
114638,Mulher gostosa não é.,"[""aparencia""]",aparencia,50.0,2,1,1
114687,Menina carinhosa brincando com sua.,"[""comportamentos""]",comportamentos,50.0,2,1,1
1147008,Com você sou um homem forte.,"[""identidade""]",identidade,50.0,2,2,1
1147364,"Com você, sou um homem forte.","[""identidade""]",identidade,100.0,2,4,1
114737,"Serviço garantido, ela achou legal.",[],,0.0,2,0,0
1147616,Vou proteger nossa filha indefesa.,"[""identidade"", ""papel_social"", ""valores""]",identidade,100.0,2,8,3
1147653,Coitado do rapaz foi perseguido.,"[""identidade""]",identidade,50.0,2,1,1
1147662,E desde então o moço bonitão.,"[""aparencia""]",aparencia,100.0,2,2,1
