frase_id,annotation_list,total_annotations,annotators,identidade,aparencia,papel_social,habilidades,valores,comportamentos,outros,majority_vote,agreement_rate,identidade_share,aparencia_share,papel_social_share,habilidades_share,valores_share,comportamentos_share,outros_share,multi_vote,n_labels_multi,frase
103882,"[['habilidades'], ['comportamentos']]",2,2,0,0,0,1,0,1,0,habilidades,50.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,['habilidades'],1,De lingerie elas vem louca pra me seduzir.
1039015,"[['identidade', 'valores'], ['identidade', 'valores']]",4,2,2,0,0,0,2,0,0,identidade,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['identidade', 'valores']",2,Ele é o cordeiro infinito.
1039022,"[['valores'], ['identidade', 'aparencia']]",3,2,1,1,0,0,1,0,0,valores,50.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,['valores'],1,Ele é o céu prometido.
1039411,"[['aparencia'], ['comportamentos']]",2,2,0,1,0,0,0,1,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,"Ele e ela sempre juntos, a caveira e seu amor."
1039714,"[['comportamentos'], ['identidade', 'comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Ela está sempre aberta e tem língua de serpente.
104027,"[['identidade', 'valores'], ['outros']]",3,2,1,0,0,0,1,0,1,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,['identidade'],1,"Essa história não é minha, mas só que ela é real."
1040674,"[['identidade', 'habilidades'], ['identidade', 'habilidades']]",4,2,2,0,0,2,0,0,0,identidade,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"['identidade', 'habilidades']",2,O homem mais forte do planeta.
104068,"[['valores', 'outros'], ['outros']]",3,2,0,0,0,0,1,0,2,outros,100.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,['outros'],1,Falei pra ele mano isso não é vida.
1040809,"[['identidade'], ['comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Ela é surda, ela é muda."
1040820,"[['identidade', 'comportamentos'], ['identidade', 'valores']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,"Ela é cega, ela é burra."
1040821,"[[], ['outros']]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,Ela é explosão.
1041342,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ele é o amor da sua vida.
1041344,"[['identidade', 'comportamentos'], ['comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Seu namorado é um cuzão.
1041349,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ele é o cara e eu sou só mais um.
1041405,"[[], ['identidade', 'aparencia']]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Um namorado bonito, loiro, alto e rico."
1041499,"[['papel_social', 'valores'], ['papel_social']]",3,2,0,0,2,0,1,0,0,papel_social,100.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,['papel_social'],1,A reza forte da mãe negra pra espantar o mau-olhado.
1041905,"[['outros'], []]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,E ele fica tonto.
104196,"[['identidade', 'habilidades', 'comportamentos'], ['comportamentos']]",4,2,1,0,0,1,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,['comportamentos'],1,Deixa ela ofegante.
104227,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,"Ai que mulher gostosa, toma no cu."
104342,"[['outros'], ['identidade', 'habilidades', 'valores', 'comportamentos']]",5,2,1,0,0,1,1,1,1,outros,50.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,['outros'],1,"Enquanto ele era álcool, puta e cocaína."
1047144,"[['identidade', 'valores'], ['identidade']]",3,2,2,0,0,0,1,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,['identidade'],1,"Eu quero uma mulher normal do povo,."
1047145,"[['aparencia', 'papel_social', 'outros'], ['valores']]",4,2,0,1,1,0,1,0,1,aparencia,50.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,['aparencia'],1,Não quero uma mulher global de novo.
104768,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Bota o dedo pro alto, deixa os homens loucos."
104933,"[['identidade', 'aparencia'], ['identidade', 'aparencia']]",4,2,2,2,0,0,0,0,0,identidade,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['identidade', 'aparencia']",2,Que eu vou comer aquela mina gostosa.
1049513,"[['identidade'], ['aparencia']]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ela é populosa.
104985,"[['papel_social'], []]",1,2,0,0,1,0,0,0,0,papel_social,50.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,['papel_social'],1,Morrer como homem é o prêmio da guerra.
1050104,"[['identidade', 'comportamentos'], ['outros']]",3,2,1,0,0,0,0,1,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,['identidade'],1,se está com ele está sozinha.
1051162,"[['habilidades', 'comportamentos'], ['identidade']]",3,2,1,0,0,1,0,1,0,habilidades,50.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,['habilidades'],1,Finalmente entendam porque eles ficam tão furiosos.
105238,"[[], ['identidade', 'habilidades']]",2,2,1,0,0,1,0,0,0,identidade,50.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,['identidade'],1,Ele era funkeiro.
105282,"[['valores', 'comportamentos'], ['habilidades']]",3,2,0,0,0,1,1,1,0,valores,50.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,['valores'],1,"E bem antes da hora ele já estava arrumado
."
105286,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Ele estava animado.
105365,"[['identidade', 'comportamentos'], ['identidade', 'comportamentos']]",4,2,2,0,0,0,0,2,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['identidade', 'comportamentos']",2,"Essa mina é uma loucura, sabe por quê?
."
105386,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Essa mina é uma loucura, uma loucura."
1054964,"[['identidade'], ['identidade', 'aparencia']]",3,2,2,1,0,0,0,0,0,identidade,100.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Princesa d'água dos sonhos dourados.
1056091,"[['identidade', 'papel_social'], ['identidade']]",3,2,2,0,1,0,0,0,0,identidade,100.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,['identidade'],1,Te fez mulher bem brasileira.
1056125,"[[], ['papel_social']]",1,2,0,0,1,0,0,0,0,papel_social,50.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,['papel_social'],1,"Menina pobre, menina rica."
1056310,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Só tem mulher desinibida.
1056314,"[['aparencia'], []]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Com tanta mulher bonita.
105636,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,"Ela anda sexy, toda guapetona."
105637,"[[], ['identidade', 'outros']]",2,2,1,0,0,0,0,0,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,['identidade'],1,Ela não é amante.
105639,"[['identidade'], ['identidade', 'valores']]",3,2,2,0,0,0,1,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,['identidade'],1,Ela é fiel.
1056413,"[['identidade', 'valores', 'comportamentos'], []]",3,2,1,0,0,0,1,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,Quando vê menino novo.
1056421,"[['identidade', 'papel_social'], ['identidade', 'valores', 'comportamentos']]",5,2,2,0,1,0,1,1,0,identidade,100.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,['identidade'],1,Dizem que ela é uma santa sem imagem.
1056558,"[['identidade', 'habilidades', 'comportamentos'], ['identidade']]",4,2,2,0,0,1,0,1,0,identidade,100.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,['identidade'],1,Era um menino tocador.
1056634,"[[], ['identidade', 'comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Menina tão louca.
1056777,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Menino lindo onde você for eu vou.
1056930,"[['identidade'], ['habilidades']]",2,2,1,0,0,1,0,0,0,identidade,50.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,['identidade'],1,Suas mulheres ficaram estéreis.
1057358,"[['identidade', 'aparencia'], []]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,uma mulher cheirosa tão linda como uma flor.
1057484,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Ela fica muito louca.
1057617,"[['identidade', 'aparencia', 'habilidades', 'comportamentos'], []]",4,2,1,1,0,1,0,1,0,identidade,50.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,['identidade'],1,Oh menina linda veja o que você fez comigo (x2).
1057670,"[['comportamentos'], ['identidade', 'comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,"Ai caramba, que mina maluca."
1057972,"[['identidade'], ['comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"E ele é feliz, ele é feliz."
1057973,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"E ela é feliz, ela,ela."
1057981,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Então ele é suspeito.
1058233,"[['identidade', 'aparencia', 'habilidades', 'comportamentos'], ['aparencia', 'comportamentos']]",6,2,1,2,0,1,0,2,0,aparencia,100.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,"['aparencia', 'comportamentos']",2,Mara oh mulher maravilhosa.
1058447,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,"Menina gostosinha, eu sou o seu neguinho."
1059836,"[['aparencia', 'valores'], ['identidade', 'aparencia']]",4,2,1,2,0,0,1,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,['aparencia'],1,Corpo nu deusa lunar.
1059932,"[['identidade', 'aparencia'], ['outros']]",3,2,1,1,0,0,0,0,1,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,['identidade'],1,A noite é princesa caída por mim.
1061353,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,Uma garota tão perdida.
1061484,"[['outros'], ['comportamentos']]",2,2,0,0,0,0,0,1,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,['outros'],1,Pra não esquecer - sua oferta ela boa.
106149,"[['identidade'], ['identidade', 'valores', 'comportamentos']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,"Pois ele é chpa quente, e fecha com a familia.
."
1061643,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ele é meu boy.
106185,"[['aparencia'], []]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Essa mina é uma riqueza.
106228,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,"Essa mina é uma riqueza
."
106268,"[['aparencia'], []]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Garota envolvente do sorriso atraente.
106273,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Ela é funkeira, baladeira e não quer compromisso."
1062909,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ela é guerreira.
1062910,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Ela é uma deusa.
1062911,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,Ela é mulher de verdade.
1062917,"[['comportamentos'], ['identidade', 'habilidades', 'comportamentos']]",4,2,1,0,0,1,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,['comportamentos'],1,Ela é discreta.
1062929,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,Mesmo ele sendo irreal.
106394,"[['identidade', 'habilidades', 'comportamentos'], []]",3,2,1,0,0,1,0,1,0,identidade,50.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,['identidade'],1,Alô galera..parei de zoar..agora sou um rapaz sério muito sério.
1064149,"[['aparencia', 'comportamentos'], []]",2,2,0,1,0,0,0,1,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,"que ela é linda, ela é sua."
1064471,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Ela pode ser bonita.
1065556,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,EU SÓ SEI ELA É DEMAIS.
1065558,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,"FAÇO ASSIM ""Ô"", ELE É DEMAIS."
1065559,"[['identidade'], ['identidade', 'aparencia']]",3,2,2,1,0,0,0,0,0,identidade,100.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"ELE É DEMAIS, ELE É DEMAIS.."
1065560,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,TIPO ASSIM ELE É DEMAIS.
1065561,"[['comportamentos'], ['identidade', 'papel_social', 'habilidades', 'valores', 'comportamentos']]",6,2,1,0,1,1,1,2,0,comportamentos,100.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,['comportamentos'],1,"ELA É DEMAIS, ELA É DEMAIS.."
1065562,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,TIPO ASSIM ELA É DEMAIS.
1065568,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"ELE É DEMAIS, MUITO DEMAIS."
1065570,"[['comportamentos'], ['identidade']]",2,2,1,0,0,0,0,1,0,comportamentos,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,"ELA É DEMAIS, MUITO DEMAIS.."
1065599,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,ELE É DEMAIS.
1065601,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,ELA É DEMAIS.
1066478,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Menina é muito triste dizer.
1066597,"[['papel_social'], []]",1,2,0,0,1,0,0,0,0,papel_social,50.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,['papel_social'],1,Que mulher decente fica na cozinha.
1066622,"[['identidade', 'aparencia', 'papel_social', 'valores'], []]",4,2,1,1,1,0,1,0,0,identidade,50.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,['identidade'],1,Ele é um fantoche?.
1067287,"[['identidade'], ['outros']]",2,2,1,0,0,0,0,0,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,['identidade'],1,Ela gira.
1067722,"[['identidade', 'aparencia'], ['identidade']]",3,2,2,1,0,0,0,0,0,identidade,100.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,O menino franzino do morro.
1067730,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Sou menino humilde de um país.
1067735,"[['comportamentos'], ['outros']]",2,2,0,0,0,0,0,1,1,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,['comportamentos'],1,Por que o jogo ele é duro e vale um campeonato.
1068527,"[['comportamentos'], ['valores']]",2,2,0,0,0,0,1,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,['comportamentos'],1,O homem era feliz enquanto deus assim quis..
1068758,"[['identidade', 'papel_social'], []]",2,2,1,0,1,0,0,0,0,identidade,50.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,['identidade'],1,Ela agora é importante.
1069456,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Eles estão doidinhos.
107000,"[['identidade', 'aparencia', 'habilidades'], []]",3,2,1,1,0,1,0,0,0,identidade,50.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,['identidade'],1,Gente inteligente e mulheres belas.
1070571,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Menina tão dengosa.
1071367,"[['comportamentos'], []]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Quando a menina travessa.
1072494,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Pra uma menina linda.
1073150,"[['outros'], ['identidade']]",2,2,1,0,0,0,0,0,1,outros,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,"Menina bacana, me leva pro."
1073530,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Menina é bacana me enrola na cama me namora.
1073710,"[[], ['identidade', 'comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,porque o homem quando está apaixonado.
1073917,"[['identidade'], ['identidade', 'papel_social', 'valores', 'comportamentos']]",5,2,2,0,1,0,1,1,0,identidade,100.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,['identidade'],1,uma moça pantaneira.
1074283,"[[], ['aparencia', 'comportamentos']]",2,2,0,1,0,0,0,1,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,Vem ver o céu a deusa nua.
1074399,"[['identidade', 'habilidades'], ['identidade', 'papel_social', 'comportamentos']]",5,2,2,0,1,1,0,1,0,identidade,100.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,['identidade'],1,Se ele fôr dançador.
1076021,"[['identidade'], ['identidade', 'papel_social']]",3,2,2,0,1,0,0,0,0,identidade,100.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,['identidade'],1,Sou um menino pobre.
1076030,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Com esses meninos pobres.
1076035,"[['identidade', 'papel_social'], ['aparencia']]",3,2,1,1,1,0,0,0,0,identidade,50.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,['identidade'],1,Esta dor de um menino pobre.
107605,"[['identidade'], ['identidade', 'aparencia']]",3,2,2,1,0,0,0,0,0,identidade,100.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Garota impossível, do sorriso incrível."
107690,"[['papel_social', 'comportamentos'], ['identidade']]",3,2,1,0,1,0,0,1,0,papel_social,50.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,['papel_social'],1,Hoje ela é a luz da minha vida.
1077274,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Esqueço tudo sou um menino feliz.
1078084,"[['habilidades', 'valores'], ['identidade', 'comportamentos']]",4,2,1,0,0,1,1,1,0,habilidades,50.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,['habilidades'],1,Mulher sou a receita pra curar a tua dor.
1079671,"[['identidade'], ['aparencia']]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ele não foi reconhecido.
1080518,"[['identidade'], ['identidade', 'valores', 'comportamentos']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,sou um homem apaixonado(apaixonado).
1080616,"[['identidade'], ['comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Ele fica doente chorando de dor.
1081374,"[['identidade'], ['identidade', 'aparencia', 'habilidades']]",4,2,2,1,0,1,0,0,0,identidade,100.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,['identidade'],1,Mulher grande ou pequena.
1081483,"[['identidade'], []]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Tenho falado à mulher companheira.
108152,"[['identidade', 'habilidades', 'valores', 'comportamentos'], []]",4,2,1,0,0,1,1,1,0,identidade,50.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,['identidade'],1,"Ele é muito maneiro, qualquer um pode mandar."
108207,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,"Já quer embrasar, ela fica maluca."
1082301,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ele é dono do mundo e eu sou filho do dono..
108235,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Olha que mina gostosa.
108236,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Que mulher maravilhosa.
1083112,"[['identidade', 'aparencia', 'comportamentos'], ['identidade', 'papel_social']]",5,2,2,1,1,0,0,1,0,identidade,100.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,['identidade'],1,"Nunca vi mãe amorosa, dos filho não ter saudade."
1083969,"[['identidade', 'aparencia'], ['outros']]",3,2,1,1,0,0,0,0,1,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,['identidade'],1,"é que ninguem tem nadahaver com meus problemas,,até de mim eu consegui me esconder,,,mais esse homem forte tão determinado,,que pode tudo não aceita se entregar."
1084160,"[['identidade', 'comportamentos'], ['identidade']]",3,2,2,0,0,0,0,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,um homem sofredor.
1084181,"[[], ['identidade', 'outros']]",2,2,1,0,0,0,0,0,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,['identidade'],1,"|Eu estou perdido, nem sei que dia é hoje da semana."
1084426,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,com ele era dividido.
1084455,"[['comportamentos', 'outros'], ['papel_social', 'comportamentos']]",4,2,0,0,1,0,0,2,1,comportamentos,100.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,['comportamentos'],1,o menino estava vivo.
1084721,"[['comportamentos'], ['identidade', 'comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Não entendo você com seu jeito de ser de menina manhosa.
1085286,"[['papel_social', 'comportamentos'], ['identidade', 'papel_social', 'valores']]",5,2,1,0,2,0,1,1,0,papel_social,100.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,['papel_social'],1,Se ela não fosse casada.
1085421,"[['comportamentos'], ['identidade']]",2,2,1,0,0,0,0,1,0,comportamentos,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Pode maltratar você já não é mais mulher sentimental.
1085895,"[['identidade', 'outros'], ['outros']]",3,2,1,0,0,0,0,0,2,outros,100.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,['outros'],1,Que ela já foi esquecida.
1086499,"[['comportamentos'], []]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,E pra ele sarar urgente vai ter que amar de novo.
1087212,"[['habilidades'], ['habilidades', 'comportamentos']]",3,2,0,0,0,2,0,1,0,habilidades,100.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,['habilidades'],1,eu não tenho culpa se elas tem sexto sentido.
