frase_id,sim,nao,nao_sei,not_annotated,total_annotations,valid_annotations,frase,tem_padrao,real_class,majority_annotation,agreement_rate
67672,3,0,0,0,3,3,Da mulher aranha.,Female,sim,sim,100.0
68557,3,0,1,0,4,4,Ela é toda safadinha.,Female,sim,sim,75.0
68798,1,0,0,3,4,1,"Na minha cabeça, ela só queria forrozar.",Female,sim,sim,100.0
69125,1,0,0,3,4,1,Que eu faço a mulher mais feliz desse mundão.,Female,sim,sim,100.0
69531,3,0,0,1,4,3,Eu te acho a mina mais linda.,Female,sim,sim,100.0
69690,2,0,0,1,3,2,Mas só que a mina é muito linda.,Female,sim,sim,100.0
69747,3,0,0,0,3,3,Ela é mó gata.,Female,sim,sim,100.0
69783,2,0,0,1,3,2,"Ela é experiente, permanece em presença leve.",Female,sim,sim,100.0
69787,2,0,0,1,3,2,"Ela é experiente, sentando me deixa mais leve.",Female,sim,sim,100.0
69833,2,0,0,1,3,2,"Antes da realidade, ela é minha flor de mate.",Female,sim,sim,100.0
69916,2,0,0,1,3,2,"Hoje eu tô ligado que se existe o paraíso, elas são a passagem.",Female,sim,sim,100.0
70235,2,0,0,1,3,2,Mulher bonita mexe com meu coração.,Female,sim,sim,100.0
70253,3,0,0,1,4,3,Em quatro paredes a mina meiga virou a.,Female,sim,sim,100.0
70961,2,0,0,1,3,2,Ela é estilosa.,Female,sim,sim,100.0
71009,3,0,0,0,3,3,Ela é estilosa (ela é estilosa).,Female,sim,sim,100.0
71177,3,0,0,0,3,3,Ele é justo e cabuloso.,Male,sim,sim,100.0
71473,2,1,0,1,4,3,"E dessa vez ela não tava errada

.",Female,sim,sim,66.66666666666667
71819,2,0,0,1,3,2,Tá lotado de mina gostosa.,Female,sim,sim,100.0
71921,4,0,0,0,4,4,Ela é covardia demais.,Female,sim,sim,100.0
72086,2,0,0,2,4,2,"Um tapa na cara, minha mãe tá certa.",Female,sim,sim,100.0
72377,1,0,0,2,3,1,"É ligação, sua mãe fica puta.",Female,sim,sim,100.0
72505,4,0,0,0,4,4,E você mulher guerreira.,Female,sim,sim,100.0
73160,3,0,0,0,3,3,"Não importa se ele é fraco, sofredor.",Male,sim,sim,100.0
73765,2,1,0,0,3,3,"Agora já era, ela já tá desapegada.",Female,sim,sim,66.66666666666667
73791,2,0,0,1,3,2,Linda mina bela que muda a atmosfera.,Female,sim,sim,100.0
74542,1,0,0,3,4,1,Ela é mimada gata e louca.,Female,sim,sim,100.0
74567,3,0,0,1,4,3,Menina má.,Female,sim,sim,100.0
75111,2,1,0,1,4,3,Era um menino desobediente.,Male,sim,sim,66.66666666666667
75113,2,0,0,1,3,2,"Menino maduro, coração carente
.",Male,sim,sim,100.0
75820,3,0,0,1,4,3,"E ela é namoradeira, mandona da.",Female,sim,sim,100.0
76324,3,0,0,1,4,3,E hoje ela tá diferente.,Female,sim,sim,100.0
76512,2,0,0,1,3,2,"No filme de terror, ela é a mocinha, eu sou vilão.",Female,sim,sim,100.0
76517,1,0,0,3,4,1,"Ela é uma mistura de razão com ficção
.",Female,sim,sim,100.0
77897,2,0,0,1,3,2,Essa moça é linda.,Female,sim,sim,100.0
77946,1,0,0,3,4,1,"Catucando essa mina maluca
.",Female,sim,sim,100.0
78844,3,0,0,0,3,3,Ele está sedento de paixão.,Male,sim,sim,100.0
79568,3,0,0,1,4,3,Catucando essa mina maluca.,Female,sim,sim,100.0
79628,4,0,0,0,4,4,"Olhar feroz ela chega maldosa, nas ideia ela é libidinosa.",Female,sim,sim,100.0
79651,3,0,0,1,4,3,"Menina má é professora, ensina errada.",Female,sim,sim,100.0
79652,3,0,0,1,4,3,Má intencionada mas mesmo assim ela é boa.,Female,sim,sim,100.0
79951,2,0,0,2,4,2,É tchau para eles fui abençoado.,Male,sim,sim,100.0
79987,2,0,0,2,4,2,"Eu confesso um pouquinho de medo, que essa mina é louca

.",Female,sim,sim,100.0
80141,1,0,0,3,4,1,"Ela é formada, dá aula, ensina.",Female,sim,sim,100.0
80162,2,0,0,2,4,2,"Eu tô sedento, ela é sedenta.",Female,sim,sim,100.0
80203,2,0,0,1,3,2,Tem essa pegada de mulher independente.,Female,sim,sim,100.0
80355,3,0,0,1,4,3,"Ela é linda demais, é.",Female,sim,sim,100.0
80367,2,0,0,1,3,2,Ela é uma deusa grega.,Female,sim,sim,100.0
80371,3,0,0,0,3,3,Mas ela é bem gigante.,Female,sim,sim,100.0
80579,2,0,0,1,3,2,"Ela é malandra, sacana, safada.",Female,sim,sim,100.0
80603,1,0,0,2,3,1,Ela tá brisada.,Female,sim,sim,100.0
80606,1,0,0,2,3,1,"Na cama, ela senta, ela é violenta, é isso que resume.",Female,sim,sim,100.0
80622,3,0,0,1,4,3,"Estourei, ela é gostosa.",Female,sim,sim,100.0
81069,2,0,0,2,4,2,"O menina carente, eu quero te ver sorrindo

.",Female,sim,sim,100.0
81099,1,0,0,2,3,1,"O menina carente, eu quero te ver sorrindo
.",Female,sim,sim,100.0
81575,1,0,0,2,3,1,Você pensa que ela é calma.,Female,sim,sim,100.0
81598,2,0,0,1,3,2,"É cheia de esquema, ela é complicada.",Female,sim,sim,100.0
82086,3,0,0,0,3,3,"E se ela é baladeira, nós vamo adiante.",Female,sim,sim,100.0
82215,3,0,0,1,4,3,Se ele fica cheio de marra.,Male,sim,sim,100.0
82657,4,0,0,0,4,4,"Os menino é ruim, é poucas palavras.",Male,sim,sim,100.0
82672,2,0,0,2,4,2,Os menino é ruim.,Male,sim,sim,100.0
82732,3,0,0,1,4,3,"Tem mulher pra caralho e os menino é sheik
.",Male,sim,sim,100.0
83347,2,0,0,2,4,2,"Ele é pretinho, magrinho, anda cheiroso, e tem 19.",Male,sim,sim,100.0
83771,1,0,0,3,4,1,Mas quem pensou que ela tava depressiva em casa.,Female,sim,sim,100.0
83940,1,0,0,2,3,1,De uma menina inocente e um homem de verdade.,Female,sim,sim,100.0
83970,3,0,0,1,4,3,E no dia do casamento ela tava linda.,Female,sim,sim,100.0
83974,2,0,0,0,2,2,E no final da gravidez ela tava tão bela.,Female,sim,sim,100.0
84011,2,0,0,1,3,2,"Eita, menina braba.",Female,sim,sim,100.0
84072,3,0,0,0,3,3,"Que ela é linda, é mais do que.",Female,sim,sim,100.0
84229,4,0,0,0,4,4,"Todo menino é rei mas toda menina que manda
.",Male,sim,sim,100.0
84589,3,0,0,0,3,3,A menina inocente.,Female,sim,sim,100.0
84636,1,0,0,2,3,1,"Lembro como fosse agora, um menino pequeno.",Male,sim,sim,100.0
84960,2,0,0,2,4,2,O novinho ficou maluco.,Male,sim,sim,100.0
84990,3,0,0,1,4,3,Vários homem bomba.,Male,sim,sim,100.0
85011,1,0,0,1,2,1,"Que essa mina é preparada
.",Female,sim,sim,100.0
85096,1,0,0,3,4,1,Ela não quer mais namorico.,Female,sim,sim,100.0
85172,3,0,1,0,4,4,Não importa se ela é puta.,Female,sim,sim,75.0
85175,3,0,0,1,4,3,"Ela é puta, mas também tem sentimento.",Female,sim,sim,100.0
85176,2,0,0,2,4,2,"Ela é puta, mas também tem sentimento

.",Female,sim,sim,100.0
85187,3,0,0,0,3,3,Ela é puta mas tem sentimento.,Female,sim,sim,100.0
85293,2,1,0,1,4,3,"Ela veio quente, e hoje eu tô fervendo.",Female,sim,sim,66.66666666666667
85294,2,1,0,0,3,3,"Que ela veio quente, hoje eu tô fervendo.",Female,sim,sim,66.66666666666667
85317,1,0,0,2,3,1,"Ela veio quente, hoje eu tô fervendo.",Female,sim,sim,100.0
85569,2,0,0,1,3,2,É só menino bom que tem problema na cabeça.,Male,sim,sim,100.0
86007,2,0,0,1,3,2,"Minha filha tava grávida de um filho teu, de um filho teu!
.",Female,sim,sim,100.0
86289,3,0,0,0,3,3,"Ela é minha aurora boreal, parte do meu ideal.",Female,sim,sim,100.0
86337,2,0,0,2,4,2,Você foi fraco ela é piranha.,Female,sim,sim,100.0
86594,2,0,0,2,4,2,Então pensa na mulher gostosa.,Female,sim,sim,100.0
87037,2,0,0,2,4,2,Essa mina é assanhada.,Female,sim,sim,100.0
87385,2,0,0,2,4,2,"Desde menor, minha mãe me diz: Hariel é terrível!.",Male,sim,sim,100.0
87476,2,0,0,1,3,2,"Ela é da minha rua, ela é estilosa.",Female,sim,sim,100.0
87555,1,0,0,3,4,1,"Garota linda, você é a minha paixão.",Female,sim,sim,100.0
87756,2,0,0,2,4,2,"Neymar é gol!

.",Male,sim,sim,100.0
87785,2,0,0,2,4,2,"Neymar é gol!
.",Male,sim,sim,100.0
88046,2,0,0,2,4,2,Ela é mina de família.,Female,sim,sim,100.0
88375,2,1,0,1,4,3,"Porsche, com uma mina top.",Female,sim,sim,66.66666666666667
88671,2,0,0,1,3,2,Arlequina é estilosa.,Female,sim,sim,100.0
88839,2,0,0,1,3,2,KR3 que vai mandar pras mina maluca.,Female,sim,sim,100.0
89407,2,0,0,0,2,2,"Ele era funkeiro, mas era pai de família
.",Male,sim,sim,100.0
89425,1,0,0,2,3,1,"Outros o criticavam porque ele era funkeiro
.",Male,sim,sim,100.0
89444,2,0,0,1,3,2,"Os seus olhos brilhavam, ele estava animado
.",Male,sim,sim,100.0
89470,4,0,0,0,4,4,"Ele era funkeiro, mas era pai de família.",Male,sim,sim,100.0
89599,4,0,0,0,4,4,"Mas chegando no baile funk, ela é a sensação.",Female,sim,sim,100.0
90010,3,0,0,1,4,3,Sou mulher independente não aceito opressão.,Female,sim,sim,100.0
90013,1,0,0,3,4,1,"Sou mulher destemida, minha marra vem do gueto.",Female,sim,sim,100.0
90533,3,0,0,0,3,3,"Ele é quentinho com refri não tem mistério
.",Male,sim,sim,100.0
90612,3,0,0,0,3,3,Ela é uma mescla de sagacidade.,Female,sim,sim,100.0
91299,4,0,0,0,4,4,"Deus que ele é justo, mas o mundo não.",Male,sim,sim,100.0
91346,4,0,0,0,4,4,"Meu, ele é foda, eu sou fã desse cara
.",Male,sim,sim,100.0
91398,2,0,0,2,4,2,"Djonga é foda, eu sou fã desse cara
.",Female,sim,sim,100.0
91491,3,0,0,0,3,3,Quem olha pensa que ela é princesinha.,Female,sim,sim,100.0
91548,2,0,0,1,3,2,Ela é boa na pista.,Female,sim,sim,100.0
91686,2,0,0,1,3,2,A mina mais linda do bairro.,Female,sim,sim,100.0
91696,4,0,0,0,4,4,(Mina maluca).,Female,sim,sim,100.0
91776,2,0,0,2,4,2,"Ela é perita no blefe, danada, me olhando nos olhos nem pisca.",Female,sim,sim,100.0
91789,1,0,0,3,4,1,"Ela é braba no que faz, exala sagacidade.",Female,sim,sim,100.0
92241,1,0,0,3,4,1,"Olha só, eles são iguais!.",Male,sim,sim,100.0
92684,1,0,0,3,4,1,Com essas mina maluca.,Female,sim,sim,100.0
93026,3,0,0,1,4,3,"Mais uma vez, ela tá solteira.",Female,sim,sim,100.0
93064,3,0,0,1,4,3,Tem que ser uma mulher bonita.,Female,sim,sim,100.0
93126,2,0,0,2,4,2,"Eu sou todo largado, ela é toda discreta.",Female,sim,sim,100.0
93127,3,0,0,1,4,3,"Eu falo tudo errado, ela é toda correta.",Female,sim,sim,100.0
93147,1,0,0,2,3,1,"Sou todo largado, ela é toda discreta.",Female,sim,sim,100.0
93301,2,0,1,1,4,3,Porque ela é bem gostosa.,Female,sim,sim,66.66666666666667
93472,2,0,1,0,3,3,Depois de uma mina gata que tava assistindo o show.,Female,sim,sim,66.66666666666667
93563,1,0,0,3,4,1,"As minas eram gêmeas, mano, pra nossa surpresa.",Female,sim,sim,100.0
93720,4,0,0,0,4,4,Mas ele é bem fraco.,Male,sim,sim,100.0
93773,3,1,0,0,4,4,"Ela quica,ela para.",Female,sim,sim,75.0
93791,2,0,0,1,3,2,"Ela quica,ela trava,para.",Female,sim,sim,100.0
93951,1,0,0,3,4,1,Mulher gostosa.,Female,sim,sim,100.0
94030,2,1,0,1,4,3,"Vive intensamente, mina caliente
.",Female,sim,sim,66.66666666666667
94237,1,0,0,2,3,1,Um homem direito.,Male,sim,sim,100.0
95147,2,0,1,1,4,3,Hoje elas não quer social.,Female,sim,sim,66.66666666666667
95322,2,0,0,2,4,2,"Ô, menina louca.",Female,sim,sim,100.0
95364,2,0,0,2,4,2,"Ela é esnobe, mas corre atrás.",Female,sim,sim,100.0
95366,2,0,0,0,2,2,"Faz cara feia, me doma, menina mandona.",Female,sim,sim,100.0
95919,4,0,0,0,4,4,A sua brincadeira é ser uma mina séria.,Female,sim,sim,100.0
96171,2,0,0,1,3,2,Ela é pura perfeição.,Female,sim,sim,100.0
96435,2,0,0,1,3,2,"Desce, cachoalha, ela é preparada.",Female,sim,sim,100.0
96695,2,1,0,0,3,3,"Ela dança um funk, ela quica demais.",Female,sim,sim,66.66666666666667
96697,2,0,0,1,3,2,"Ela dança um funk, ela quica demais
.",Female,sim,sim,100.0
97346,3,0,0,0,3,3,Que ela é toda marruda .,Female,sim,sim,100.0
97350,3,0,0,1,4,3,Que ela é toda marruda.,Female,sim,sim,100.0
97553,2,0,0,1,3,2,"Ela é mimada, gata e louca
.",Female,sim,sim,100.0
97569,2,0,0,2,4,2,"Entrou clima, louca menina, menina má.",Female,sim,sim,100.0
98374,2,1,0,0,3,3,Sua mãe fica puta com os meus gritos no seu portão.,Female,sim,sim,66.66666666666667
98513,2,0,0,2,4,2,"Se tem outra mina, ela fica bolada.",Female,sim,sim,100.0
98633,2,0,1,1,4,3,"Na faixa de gaza, só homem bomba,.",Male,sim,sim,66.66666666666667
98642,2,0,0,1,3,2,"Mulher ouro e poder,.",Female,sim,sim,100.0
98857,1,0,0,2,3,1,As mulheres lindas que tem no.,Female,sim,sim,100.0
98874,2,0,0,1,3,2,Um homem consciente age sempre na moral.,Male,sim,sim,100.0
99063,1,0,0,2,3,1,"Olha, a mina louca tá dançando.",Female,sim,sim,100.0
99117,2,0,0,1,3,2,"Elas tão doida, tão louca,.",Female,sim,sim,100.0
99268,4,0,0,0,4,4,"Mundo mágico, menino mulherengo..",Male,sim,sim,100.0
100008,2,1,0,1,4,3,"Mais pra dançar com essa menina se liga o bagulho é doido ela senta ela senta ela kika ela kika rebolando bem gostoso
.",Female,sim,sim,66.66666666666667
100137,3,1,0,0,4,4,E eu sou menino novo.,Male,sim,sim,75.0
100287,2,0,0,1,3,2,Dennis tá fácil.,Male,sim,sim,100.0
101650,2,0,0,2,4,2,Porque ela é impossível.,Female,sim,sim,100.0
101654,3,1,0,0,4,4,Ela é impossível.,Female,sim,sim,75.0
101863,2,1,0,0,3,3,Ela fico descontrolada.,Female,sim,sim,66.66666666666667
102059,1,0,0,2,3,1,Lembro legal que nois era pivete.,Male,sim,sim,100.0
102266,2,0,0,1,3,2,Ela é uma gracinha.,Female,sim,sim,100.0
102277,1,0,0,3,4,1,Elas estão descontroladas.,Female,sim,sim,100.0
102293,2,0,0,1,3,2,vai...elas estão descontroladas.,Female,sim,sim,100.0
102294,2,1,0,1,4,3,"vai...vai...elas estão descontroladas


.",Female,sim,sim,66.66666666666667
102314,2,1,0,0,3,3,"vai...vai...elas estão descontroladas
.",Female,sim,sim,66.66666666666667
102473,3,1,0,0,4,4,Mais enjoado que mulher grávida.,Female,sim,sim,75.0
102558,2,1,0,0,3,3,O desejo dessa mina é sua humilhação.,Female,sim,sim,66.66666666666667
102649,2,0,0,2,4,2,"Não é atoa que eles fala: as mina é foda
.",Female,sim,sim,100.0
102667,1,0,0,1,2,1,Não é atoa que eles fala as mina é foda.,Female,sim,sim,100.0
102779,3,0,0,1,4,3,"Minha mente, ela é ambiciosa, sou vitorioso, você pode crer.",Female,sim,sim,100.0
102864,2,1,0,1,4,3,"É que eles são bandido ruim, e ninguém trabalha.",Male,sim,sim,66.66666666666667
103019,2,0,0,1,3,2,"nois é quebrada, nois é zul, norte e oeste,.",Male,sim,sim,100.0
103160,3,1,0,0,4,4,"Se eu já fui escuridão, hoje ela é a luz da minha vida.",Female,sim,sim,75.0
103615,2,1,0,0,3,3,Minha mansão sempre estará lotada de mulheres belas.,Female,sim,sim,66.66666666666667
103708,2,0,0,1,3,2,"Barro ou mulher bonita,  tá tranquilo, vamo que vamo.",Female,sim,sim,100.0
103729,1,0,0,2,3,1,Quer deixar ele feliz?,Male,sim,sim,100.0
103882,2,0,0,1,3,2,De lingerie elas vem louca pra me seduzir.,Female,sim,sim,100.0
104227,2,0,0,2,4,2,"Ai que mulher gostosa, toma no cu.",Female,sim,sim,100.0
104342,1,0,0,2,3,1,"Enquanto ele era álcool, puta e cocaína.",Male,sim,sim,100.0
104768,2,1,0,1,4,3,"Bota o dedo pro alto, deixa os homens loucos.",Male,sim,sim,66.66666666666667
104933,2,0,0,1,3,2,Que eu vou comer aquela mina gostosa.,Female,sim,sim,100.0
104985,2,0,0,1,3,2,Morrer como homem é o prêmio da guerra.,Male,sim,sim,100.0
105238,2,0,0,2,4,2,Ele era funkeiro.,Male,sim,sim,100.0
105286,3,0,0,1,4,3,Ele estava animado.,Male,sim,sim,100.0
105365,3,0,0,1,4,3,"Essa mina é uma loucura, sabe por quê?
.",Female,sim,sim,100.0
105386,3,0,0,1,4,3,"Essa mina é uma loucura, uma loucura.",Female,sim,sim,100.0
105636,3,0,0,1,4,3,"Ela anda sexy, toda guapetona.",Female,sim,sim,100.0
105637,2,1,0,1,4,3,Ela não é amante.,Female,sim,sim,66.66666666666667
105639,3,0,0,1,4,3,Ela é fiel.,Female,sim,sim,100.0
106149,4,0,0,0,4,4,"Pois ele é chpa quente, e fecha com a familia.
.",Male,sim,sim,100.0
106185,2,0,0,2,4,2,Essa mina é uma riqueza.,Female,sim,sim,100.0
106228,2,0,0,1,3,2,"Essa mina é uma riqueza
.",Female,sim,sim,100.0
106268,4,0,0,0,4,4,Garota envolvente do sorriso atraente.,Female,sim,sim,100.0
106273,3,0,0,1,4,3,"Ela é funkeira, baladeira e não quer compromisso.",Female,sim,sim,100.0
106394,2,1,0,1,4,3,Alô galera..parei de zoar..agora sou um rapaz sério muito sério.,Male,sim,sim,66.66666666666667
107000,4,0,0,0,4,4,Gente inteligente e mulheres belas.,Female,sim,sim,100.0
107605,2,0,0,2,4,2,"Garota impossível, do sorriso incrível.",Female,sim,sim,100.0
107690,4,0,0,0,4,4,Hoje ela é a luz da minha vida.,Female,sim,sim,100.0
108152,2,0,0,2,4,2,"Ele é muito maneiro, qualquer um pode mandar.",Male,sim,sim,100.0
108207,2,0,0,1,3,2,"Já quer embrasar, ela fica maluca.",Female,sim,sim,100.0
108235,2,0,0,1,3,2,Olha que mina gostosa.,Female,sim,sim,100.0
108236,2,0,0,1,3,2,Que mulher maravilhosa.,Female,sim,sim,100.0
109066,4,0,0,0,4,4,Essa é as mina zica da balada.,Female,sim,sim,100.0
109579,3,0,0,0,3,3,Só tem mulher solteira.,Female,sim,sim,100.0
109823,2,0,0,1,3,2,"Que minha meta na favela é só pegar mina perversa!
.",Female,sim,sim,100.0
109838,3,0,0,0,3,3,"Que minha meta na favela é só pegar mina perversa
.",Female,sim,sim,100.0
109887,2,1,0,0,3,3,Solo és mãe gentil.,Female,sim,sim,66.66666666666667
111023,3,1,0,0,4,4,E pode acredita dj rennan é midia.,Male,sim,sim,75.0
111201,3,0,0,0,3,3,"Boto tudo pra fudê,Senta firme (2x), ela ta louca ta xapada.",Female,sim,sim,100.0
111246,3,0,0,1,4,3,A Mãe pensa que ela é santa.,Female,sim,sim,100.0
111247,2,1,0,1,4,3,"O pai pensa que ela é moça, a.",Female,sim,sim,66.66666666666667
111248,1,0,0,2,3,1,Vó pensa que ela é virgem.,Female,sim,sim,100.0
111280,2,0,0,2,4,2,"Essa mina é louca, louca.",Female,sim,sim,100.0
111310,2,0,0,2,4,2,"Corpo pega fogo, essa mina é louca.",Female,sim,sim,100.0
111315,3,0,0,1,4,3,"Essa mina é louca, toda noite quer meter.",Female,sim,sim,100.0
111515,1,0,0,3,4,1,Quando chega no baile ela é atração.,Female,sim,sim,100.0
111518,1,0,0,3,4,1,"Rá ela é terrível!
.",Female,sim,sim,100.0
111560,2,0,0,1,3,2,"Ai que homem gostoso, vem que vem quero de novo.",Male,sim,sim,100.0
111587,3,0,0,0,3,3,"Ai que homem gostoso, vem que vem quero de novo
.",Male,sim,sim,100.0
111606,2,0,0,1,3,2,"Ela é boa na moto, ela é boa na cama.",Female,sim,sim,100.0
111610,1,0,0,2,3,1,"Ela é inteligente, ela é chapa quente, ela estoura os cofres.
.",Female,sim,sim,100.0
111613,2,1,0,0,3,3,"O quê que um homem procura, é uma mina segura.",Female,sim,sim,66.66666666666667
112300,3,0,0,0,3,3,"Hoje ele é profissional, jogador do seu time.",Male,sim,sim,100.0
112916,2,0,0,2,4,2,Ela é obra do divino.,Female,sim,sim,100.0
112929,3,0,0,1,4,3,Essa menina é sagaz.,Female,sim,sim,100.0
112948,3,0,0,0,3,3,"Menina imperfeita, que acaba sendo perfeita.",Female,sim,sim,100.0
113063,4,0,0,0,4,4,"Agora só um rapaz sério, muito sério.",Male,sim,sim,100.0
113082,1,0,0,3,4,1,"Essa mina é maneira, que brisa.",Female,sim,sim,100.0
113084,2,0,0,0,2,2,"Ela fica quente, sensualiza daora.",Female,sim,sim,100.0
113097,3,0,0,1,4,3,Ela é racional e curte um.,Female,sim,sim,100.0
113100,3,0,0,1,4,3,Anitta só que ela é mais gostosa.,Female,sim,sim,100.0
113114,2,0,0,2,4,2,"Mano, a mina tá mandada.",Female,sim,sim,100.0
113144,1,0,0,2,3,1,E ela tava esquecida igual.,Female,sim,sim,100.0
114138,3,0,0,0,3,3,De um menino inocente e um homem de verdade.,Male,sim,sim,100.0
114353,2,0,0,0,2,2,"Eu sou pretinho, ela é loirinha, do olho azul.",Female,sim,sim,100.0
114638,3,0,0,0,3,3,Mulher gostosa não é.,Female,sim,sim,100.0
114687,2,0,0,2,4,2,Menina carinhosa brincando com sua.,Female,sim,sim,100.0
115086,2,0,0,0,2,2,Quero ver as mina louca.,Female,sim,sim,100.0
115549,2,1,0,0,3,3,"Jesus foi pregado na cruz porque ele confiou,
.",Male,sim,sim,66.66666666666667
115811,2,0,0,1,3,2,"Menina não é mulher e mulher não é menina
.",Female,sim,sim,100.0
115842,2,0,0,2,4,2,"Essas mulheres lindas, eu catucando seu pulmão.",Female,sim,sim,100.0
115888,2,1,0,0,3,3,Via que ele cabisbaixo.,Male,sim,sim,66.66666666666667
116261,3,0,0,1,4,3,Nós que deixou ele rico.,Male,sim,sim,100.0
116483,2,1,0,1,4,3,Quem vê desacredita do que ela é capaz.,Female,sim,sim,66.66666666666667
116484,2,0,0,2,4,2,Ela é cheia de malícia e de quem peça pra parar.,Female,sim,sim,100.0
116488,3,0,0,1,4,3,Ela é a abusada.,Female,sim,sim,100.0
116494,2,0,0,0,2,2,Ela é abusada.,Female,sim,sim,100.0
116514,3,0,0,0,3,3,"Ela é abusada
.",Female,sim,sim,100.0
116547,3,0,0,1,4,3,Ela não é santa.,Female,sim,sim,100.0
116626,3,0,0,1,4,3,"Que ela brisa, ela era gostosa.",Female,sim,sim,100.0
117032,2,0,0,2,4,2,E o regime até ele mesmo teme.,Male,sim,sim,100.0
117254,1,0,0,2,3,1,A mina troca mó idéia.,Female,sim,sim,100.0
117266,2,0,0,1,3,2,É que as menina é tenebrosa.,Female,sim,sim,100.0
117381,1,0,0,3,4,1,Ela é a sensação.,Female,sim,sim,100.0
117430,3,1,0,0,4,4,"Whisky e energético, quanta mulher boa, hahaha.",Female,sim,sim,75.0
117434,2,0,0,2,4,2,Ela é chata demais.,Female,sim,sim,100.0
117651,1,0,0,3,4,1,Senão é como amar uma mulher só linda.,Female,sim,sim,100.0
117773,1,0,0,2,3,1,Ele é negro demais no coração  .,Male,sim,sim,100.0
118113,1,0,0,2,3,1,De um homem pobre e esquecido.,Male,sim,sim,100.0
118657,2,0,0,1,3,2,De quando ele era seu professor.,Male,sim,sim,100.0
118731,2,0,0,2,4,2,E é por ela ser assim tão delicada.,Female,sim,sim,100.0
119257,1,0,0,3,4,1,É como amar uma mulher só linda.,Female,sim,sim,100.0
119351,2,1,0,0,3,3,É juntinho que ele fica bom.,Male,sim,sim,66.66666666666667
119891,1,0,0,1,2,1,Neste momento todos os bares estão repletos de homens vazios.,Male,sim,sim,100.0
119894,3,0,0,0,3,3,Todas as mulheres estão atentas.,Female,sim,sim,100.0
119900,2,0,0,2,4,2,Há um homem rico que se mata.,Male,sim,sim,100.0
119978,1,0,0,2,3,1,"Na verdade, o homem não era necessário.",Male,sim,sim,100.0
